"Multi-Country Media Trend","","","Geography :: Worldwide, Non-US, Middle East - Africa, Asia Pacific, Europe, Latin America, North America, Argentina, Australia, Austria...","","","","","","My Metrix"
"Total Internet,Wikimedia Foundation Sites","","","Location :: Home and Work","","","","","","(c)2011 comScore, Inc"
"","","","Time Period :: November 2010 - November 2011","","","","","",""
"","","","Target :: Persons 15+","","","","","",""
"","","","Media :: Total Internet,Wikimedia Foundation Sites","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 12/19/2011","","","","","",""

"","","Total Internet","","","","","","","","","","","","","[P] Wikimedia Foundation Sites","","","","","","","","","","",""
"","","Nov-2010","Dec-2010","Jan-2011","Feb-2011","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011","Nov-2010","Dec-2010","Jan-2011","Feb-2011","Mar-2011","Apr-2011","May-2011","Jun-2011","Jul-2011","Aug-2011","Sep-2011","Oct-2011","Nov-2011"
"1","    World-Wide","1,313,926","1,323,535","1,333,403","1,339,496","1,350,539","1,362,369","1,373,976","1,383,098","1,394,031","1,411,178","1,420,316","1,431,939","1,438,877","410,816","395,472","413,957","379,415","400,011","380,716","411,061","399,362","393,543","422,779","454,529","476,627","474,723"
"2","    Non-US","1,132,798","1,142,615","1,152,365","1,159,487","1,169,482","1,179,605","1,189,763","1,200,190","1,210,631","1,226,577","1,233,884","1,243,448","1,250,682","337,936","320,866","339,087","311,738","330,926","315,006","341,709","331,042","321,688","347,243","374,873","394,382","394,226"
"3","    Europe","360,282","361,731","363,247","362,089","363,697","365,274","366,862","368,624","370,405","372,066","373,433","376,644","379,402","165,020","157,837","168,571","150,775","156,913","149,211","161,311","153,883","146,724","152,109","166,505","176,918","178,580"
"4","    Asia Pacific","528,399","534,040","539,592","545,183","550,857","556,655","562,536","568,500","574,459","585,123","588,769","592,209","594,086","82,736","80,958","85,593","77,468","80,997","77,891","84,666","86,539","90,378","97,661","102,341","106,128","105,296"
"5","    North America","204,074","203,950","204,151","203,222","204,361","206,150","207,615","206,328","206,830","208,065","209,934","212,037","211,801","85,732","87,087","88,233","80,038","81,918","78,234","82,081","80,753","83,859","88,277","93,193","96,252","94,689"
"6","    United States","181,128","180,920","181,038","180,009","181,057","182,764","184,212","182,908","183,400","184,601","186,431","188,490","188,195","72,880","74,607","74,870","67,677","69,084","65,710","69,353","68,320","71,855","75,535","79,656","82,245","80,497"
"7","    Latin America","109,998","111,357","112,659","113,941","115,239","116,592","117,953","119,324","120,705","123,268","124,492","126,320","127,809","46,617","38,738","39,446","41,411","47,583","45,108","49,095","47,203","42,700","52,983","56,613","57,210","56,544"
"8","    Japan","72,913","73,002","73,091","73,172","73,181","73,270","73,360","73,450","73,450","73,450","73,155","73,450","73,450","34,122","32,305","34,690","31,516","32,678","31,453","34,292","34,617","36,608","38,562","39,203","40,481","39,705"
"9","    Middle East - Africa","111,174","112,456","113,755","115,062","116,383","117,697","119,011","120,322","121,632","122,656","123,688","124,729","125,779","30,711","30,852","32,113","29,722","32,599","30,272","33,908","30,985","29,882","31,749","35,877","40,119","39,614"
"10","    Germany","49,249","49,336","49,475","49,599","49,729","49,860","49,993","50,128","50,264","50,410","50,139","50,704","50,856","26,097","24,334","25,803","22,793","23,135","21,599","24,063","23,909","23,428","23,983","24,897","25,394","25,790"
"11","    Russian Federation","45,712","46,132","46,557","46,985","47,417","47,853","48,294","48,738","49,186","49,991","50,810","51,641","52,486","17,606","17,651","17,899","16,607","18,084","18,079","19,307","17,840","16,819","16,961","19,517","21,005","21,630"
"12","    France","41,828","41,930","42,037","42,143","42,251","42,300","42,335","42,374","42,406","42,441","42,349","42,520","42,939","19,968","18,302","20,175","17,922","18,565","18,245","19,381","18,742","18,150","18,754","20,405","21,298","21,446"
"13","    United Kingdom","38,582","38,643","38,704","36,114","36,244","36,451","36,660","36,867","37,058","37,254","37,197","37,404","37,477","18,558","17,935","19,656","16,447","17,042","15,795","17,382","16,655","16,830","17,471","18,011","19,486","19,043"
"14","    Brazil","39,332","39,966","40,528","41,024","41,524","42,027","42,532","43,040","43,553","44,135","44,377","45,222","45,726","14,874","12,215","11,866","12,445","14,673","14,111","15,301","14,816","12,287","16,345","17,056","16,720","17,107"
"15","    India","41,169","41,580","41,996","42,412","42,840","43,269","43,701","44,138","44,580","45,025","45,476","45,930","46,390","13,614","14,004","15,067","12,960","13,011","12,801","13,701","14,163","14,979","15,944","16,180","16,019","16,425"
"16","    Canada","22,946","23,030","23,113","23,213","23,304","23,386","23,403","23,421","23,429","23,464","23,502","23,547","23,607","12,852","12,480","13,363","12,361","12,834","12,524","12,728","12,432","12,004","12,742","13,537","14,008","14,192"
"17","    Italy","22,627","22,715","22,803","22,890","22,981","23,087","23,210","23,341","23,478","23,613","23,748","23,986","24,225","10,056","9,328","10,498","9,448","9,546","9,079","9,685","9,293","8,628","8,767","9,988","10,778","10,680"
"18","    Mexico","17,545","17,824","18,109","18,399","18,694","19,032","19,368","19,706","20,042","20,376","20,711","21,050","21,395","8,338","7,311","8,121","8,284","8,855","7,409","8,496","8,159","6,482","9,189","10,820","10,616","10,451"
"19","    Spain","21,049","21,116","21,183","21,249","21,317","21,384","21,450","21,518","21,587","20,930","21,046","21,382","21,612","10,066","9,100","9,779","9,094","9,378","8,526","9,316","8,932","7,902","7,917","9,089","9,838","9,980"
"20","    Turkey","22,506","22,571","22,637","22,701","22,768","22,834","22,900","22,967","23,033","23,100","23,167","23,234","23,302","6,832","7,313","7,434","6,730","7,626","7,403","7,754","6,734","6,455","7,334","7,954","9,006","9,138"
