"Multi-Country Media Trend","","","Geography :: Worldwide, Non-US, Middle East - Africa, Asia Pacific, Europe, Latin America, North America, Argentina, Australia, Austria...","","","","","","My Metrix"
"Total Internet,Wikimedia Foundation Sites","","","Location :: Home and Work","","","","","","(c)2012 comScore, Inc"
"","","","Time Period :: September 2011 - September 2012","","","","","",""
"","","","Target :: Persons 15+","","","","","",""
"","","","Media :: Total Internet,Wikimedia Foundation Sites","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 10/30/2012","","","","","",""

"","","Total Internet","","","","","","","","","","","","","[P] Wikimedia Foundation Sites","","","","","","","","","","",""
"","","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012","Mar-2012","Apr-2012","May-2012","Jun-2012","Jul-2012","Aug-2012","Sep-2012","Sep-2011","Oct-2011","Nov-2011","Dec-2011","Jan-2012","Feb-2012","Mar-2012","Apr-2012","May-2012","Jun-2012","Jul-2012","Aug-2012","Sep-2012"
"1","    World-Wide","1,420,316","1,431,939","1,438,877","1,444,092","1,450,588","1,448,160","1,471,414","1,477,810","1,484,382","1,491,181","1,498,415","1,500,916","1,506,929","454,529","476,627","474,723","457,063","482,157","475,699","489,402","473,380","492,393","469,644","451,821","456,255","474,864"
"2","    Non-US","1,233,884","1,243,448","1,250,682","1,257,170","1,263,230","1,260,622","1,280,720","1,289,332","1,296,425","1,303,225","1,310,460","1,312,452","1,318,631","374,873","394,382","394,226","376,599","396,938","392,163","406,814","391,797","409,923","390,340","371,694","374,176","390,157"
"3","    Europe","373,433","376,644","379,402","381,546","383,720","386,619","391,487","393,636","395,693","397,762","399,385","401,977","403,610","166,505","176,918","178,580","173,496","184,668","179,385","180,827","176,376","185,344","174,151","163,811","163,167","175,027"
"4","    Asia Pacific","588,769","592,209","594,086","595,821","597,569","592,404","603,840","606,884","609,985","613,116","617,114","621,165","625,283","102,341","106,128","105,296","103,851","108,186","105,783","110,909","104,524","108,087","107,603","108,690","108,428","107,902"
"5","    North America","209,934","212,037","211,801","210,550","211,005","211,608","214,675","213,942","213,349","213,267","213,189","213,687","213,529","93,193","96,252","94,689","94,413","99,821","98,049","97,001","96,664","97,378","93,676","94,146","95,824","98,992"
"6","    United States","186,431","188,490","188,195","186,922","187,358","187,538","190,694","188,478","187,957","187,956","187,954","188,463","188,298","79,656","82,245","80,497","80,464","85,219","83,537","82,588","81,583","82,470","79,303","80,127","82,080","84,708"
"7","    Latin America","124,492","126,320","127,809","129,336","130,388","130,009","131,341","132,180","133,081","133,647","134,232","129,572","129,970","56,613","57,210","56,544","45,235","47,386","51,425","58,584","55,227","58,825","54,654","49,387","52,510","54,499"
"8","    Japan","73,155","73,450","73,450","73,450","73,450","73,027","73,450","73,466","73,482","73,498","73,513","73,529","73,545","39,203","40,481","39,705","38,353","41,038","40,107","41,013","39,626","41,256","40,448","41,322","40,969","40,033"
"9","    Middle East - Africa","123,688","124,729","125,779","126,838","127,907","127,521","130,072","131,168","132,274","133,390","134,494","134,516","134,537","35,877","40,119","39,614","40,068","42,097","41,056","42,081","40,589","42,759","39,560","35,788","36,327","38,445"
"10","    Germany","50,139","50,704","50,856","51,008","51,166","50,951","51,485","51,600","51,714","51,825","51,936","52,044","52,150","24,897","25,394","25,790","25,116","26,869","25,607","25,655","24,970","26,324","26,296","24,943","24,939","25,752"
"11","    Russian Federation","50,810","51,641","52,486","53,345","54,218","54,566","56,007","56,924","57,856","58,803","59,226","59,650","60,074","19,517","21,005","21,630","22,057","23,492","23,666","24,824","23,815","24,323","22,857","21,393","21,362","24,156"
"12","    India","45,476","45,930","46,390","46,854","47,322","54,179","56,318","57,838","59,400","61,004","62,651","64,341","66,079","16,180","16,019","16,425","16,425","17,205","18,771","19,402","18,688","20,016","21,031","21,905","22,027","21,853"
"13","    United Kingdom","37,197","37,404","37,477","37,504","37,532","37,447","37,594","37,613","37,640","37,665","37,759","38,878","39,048","18,011","19,486","19,043","17,866","18,953","18,901","18,231","18,475","19,700","19,735","19,110","18,925","19,834"
"14","    France","42,349","42,520","42,939","43,009","43,076","42,911","43,209","43,207","43,212","43,214","43,213","43,213","43,216","20,405","21,298","21,446","20,056","21,767","19,523","19,363","19,611","21,124","19,332","18,457","18,311","19,212"
"15","    Brazil","44,377","45,222","45,726","46,272","46,328","45,490","45,478","45,478","45,517","45,557","45,599","45,640","45,681","17,056","16,720","17,107","13,505","13,280","14,815","17,421","16,415","17,057","16,306","14,170","16,770","16,758"
"16","    Canada","23,502","23,547","23,607","23,629","23,647","24,069","23,981","25,463","25,392","25,311","25,235","25,224","25,231","13,537","14,008","14,192","13,948","14,602","14,513","14,413","15,081","14,908","14,373","14,018","13,745","14,284"
"17","    Mexico","20,711","21,050","21,395","21,745","22,101","22,252","22,838","23,218","23,614","23,666","23,727","23,790","23,868","10,820","10,616","10,451","8,424","9,941","10,619","11,184","9,798","11,131","10,142","8,148","10,481","11,821"
"18","    Italy","23,748","23,986","24,225","24,468","24,712","28,247","28,556","28,560","28,564","28,568","28,572","28,576","28,580","9,988","10,778","10,680","10,081","10,977","12,027","11,981","11,367","11,998","10,861","10,102","9,914","11,180"
"19","    Spain","21,046","21,382","21,612","21,600","21,590","21,456","21,567","21,670","21,775","21,880","21,962","21,985","22,088","9,089","9,838","9,980","9,319","9,608","9,175","9,090","8,831","9,374","8,535","8,003","7,654","8,665"
"20","    Turkey","23,167","23,234","23,302","23,369","23,437","23,295","23,573","23,642","23,710","23,779","23,848","23,917","23,917","7,954","9,006","9,138","9,421","9,400","8,850","9,023","8,826","9,094","7,530","7,368","7,458","7,476"
"21","    Netherlands","11,913","11,987","11,992","11,997","12,001","11,915","12,006","12,006","12,006","12,006","12,006","12,006","12,006","5,987","6,180","6,006","5,765","6,477","6,169","6,278","6,200","6,298","6,111","5,661","5,471","5,726"
"22","    Argentina","13,229","13,277","13,326","13,374","13,423","13,390","13,490","13,523","13,557","13,590","13,624","13,658","13,692","5,989","5,953","5,952","4,959","4,614","4,872","5,992","5,806","6,306","5,969","5,626","5,912","5,691"
"23","    Australia","13,718","13,824","13,862","13,894","13,927","13,849","13,996","14,025","14,058","14,076","14,109","14,139","14,171","5,740","5,794","5,614","4,961","5,393","5,553","5,955","5,669","5,952","5,767","5,660","5,818","5,655"
"24","    China","328,367","330,108","330,867","331,477","332,089","326,323","333,315","333,930","334,546","335,163","336,584","338,012","339,446","5,709","7,386","7,355","8,803","8,766","7,886","9,249","6,666","5,917","5,890","5,761","5,602","4,922"
"25","    Colombia","13,660","13,823","13,989","14,157","14,327","14,499","14,499","14,499","14,499","14,499","14,499","9,254","9,369","7,873","7,958","7,543","5,397","6,292","7,539","7,760","7,312","7,723","6,535","6,782","4,667","4,637"
"26","    South Korea","30,720","30,778","30,837","30,896","30,955","30,971","30,988","31,005","31,021","31,038","31,055","31,071","31,088","3,332","3,672","3,691","3,486","3,245","2,607","3,326","3,548","3,672","3,626","3,605","3,620","3,788"
"27","    Taiwan","14,263","14,275","14,287","14,298","14,310","11,532","11,666","11,691","11,716","11,741","11,755","11,768","11,781","3,383","3,924","3,896","3,899","4,149","3,250","3,470","3,524","3,573","3,581","3,361","3,430","3,304"
"28","    Malaysia","11,346","11,458","11,571","11,685","11,800","11,707","11,800","11,800","11,800","11,800","11,800","11,800","11,800","3,409","3,569","3,485","3,382","3,541","3,406","3,518","3,352","3,292","3,219","3,180","2,950","3,105"
"29","    Chile","7,372","7,380","7,389","7,397","7,406","7,355","7,423","7,431","7,440","7,448","7,457","7,457","7,457","3,331","3,393","3,334","2,865","2,538","2,330","3,161","3,260","3,394","3,261","2,862","3,214","2,946"
"30","    Sweden","6,208","6,219","6,231","6,242","6,254","6,216","6,277","6,291","6,305","6,319","6,334","6,348","6,362","2,647","2,713","2,735","2,643","2,734","2,751","2,733","2,644","2,754","2,509","2,395","2,388","2,505"
"31","    Belgium","6,026","6,047","6,068","6,088","6,109","6,093","6,150","6,174","6,199","6,223","6,248","6,272","6,297","2,511","2,742","2,721","2,645","2,764","2,669","2,666","2,650","2,740","2,658","2,269","2,345","2,483"
