Media Trend,,,Geography :,Geography :,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,,,,,,,
"123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...",,,Location :,Location :,All Locations,All Locations,All Locations,All Locations,All Locations,,,,,,,,
,,,Time Period :,Time Period :,May 2009 - July 2010,May 2009 - July 2010,May 2009 - July 2010,May 2009 - July 2010,May 2009 - July 2010,,,,,,,,
,,,Target :,Target :,Total Audience,Total Audience,Total Audience,Total Audience,Total Audience,,"©2010 comScore, Inc","©2010 comScore, Inc","©2010 comScore, Inc",,,,
,,,Media :,Media :,"123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...","123HELPME.COM,17U.COM,5156EDU.COM,5BALLOV.RU,Abach...",,,,,,,,
,,,Measures :,Measures :,Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),,,,,,,,
,,,Date :,Date :,8/20/2010,8/20/2010,8/20/2010,8/20/2010,8/20/2010,,,,,,,,
,,,,,,,,,,,,,,,,,
Media/Measures,Media/Measures,Media/Measures,May-2009,Jun-2009,Jul-2009,Aug-2009,Sep-2009,Oct-2009,Nov-2009,Dec-2009,Jan-2010,Feb-2010,Mar-2010,Apr-2010,May-2010,Jun-2010,Jul-2010
,,    Total Internet : Total Audience ,"1,122,331","1,135,656","1,151,381","1,165,194","1,179,318","1,190,151","1,206,051","1,222,237","1,237,448","1,203,547","1,219,389","1,231,777","1,244,104","1,255,520","1,261,762"
1,[P],    Wikimedia Foundation Sites,"317,255","302,940","295,484","307,641","325,998","344,563","345,805","347,020","364,719","345,218","370,744","374,846","388,932","379,344","360,225"
2,[C],    Yahoo! Answers,"170,319","165,595","173,002","178,754","187,718","201,784","200,546","183,770","181,942","183,320","198,495","196,712","212,103","209,682","203,601"
3,[C],    Baidu Answers,"78,630","81,646","87,326","93,624","93,424","99,691","95,874","89,560","91,283","86,050","94,572","97,196","101,908","98,491","101,330"
4,[P](U),    Answers.com Sites,"52,660","48,261","51,579","65,930","83,059","84,120","75,959","67,705","76,526","71,835","75,753","72,044","71,924","68,472","68,301"
5,[C],    Baidu Encyclopedia,"36,967","40,775","43,666","48,365","48,966","53,582","52,284","48,173","48,589","45,526","56,222","55,288","59,520","59,017","59,691"
6,[C],    SINA iAsk,"13,144","17,549","20,290","21,700","21,320","23,851","21,572","19,238","20,411","16,801","21,742","22,959","23,812","28,241","28,051"
7,[P](U),    Wikia Sites,"14,274","14,200","16,457","16,963","16,438","17,902","18,312","20,525","21,169","21,929","24,076","23,033","26,101","25,140","25,449"
8,[M],    THEFREEDICTIONARY.COM,"22,202","20,303","20,108","19,825","21,200","23,117","24,891","23,204","26,364","23,622","25,207","25,004","25,212","22,274","20,400"
9,[C],    Goo Teaching,"14,351","13,939","15,565","15,922","17,017","16,763","17,008","16,270","17,820","17,384","18,301","18,148","17,214","17,203","18,201"
10,[P](u),    Encyclopaedia Britannica,"15,460","12,371","12,780","13,062","21,360","24,751","22,649","19,998","22,116","21,901","23,821","22,555","21,497","19,389","16,824"
11,[C],    Naver.com Knowledge iN,"14,900","14,388","14,954","15,266","15,187","15,340","16,095","15,140","14,809","13,482","14,271","13,467","14,300","13,881","14,948"
12,[P],    WORDREFERENCE.COM,"11,389","10,268","9,312","9,947","12,456","13,099","12,880","11,309","11,920","12,431","14,516","14,179","14,544","12,966","11,270"
13,[C],    Mail.Ru - Answers,"3,859","3,892","4,709","5,951","5,904","6,193","6,507","7,044","7,126","6,625","7,305","7,458","8,067","12,218","11,263"
14,[M](u),    HOWSTUFFWORKS.COM*,"9,732","7,901","8,662","8,780","10,233","9,863","13,879","13,463","14,339","13,219","14,042","12,534","14,355","12,423","10,717"
15,[P](u),    ArticlesBase.com Sites,"4,223","4,739","6,311","6,441","6,893","8,222","8,447","8,145","8,752","8,217","9,815","9,086","9,684","10,181","10,570"
16,[C](u),    ANSWERBAG.COM*,"6,854","5,660","6,209","6,075","6,188","7,999","8,034","8,991","10,822","9,694","11,785","10,883","10,513","9,656","9,868"
17,[P],    URBANDICTIONARY.COM,"7,454","7,066","8,056","8,199","7,933","8,598","8,962","9,421","9,948","19,437","10,604","10,406","10,637","9,892","9,825"
18,[M](U),    Demand Media Network,"6,047","5,455","5,632","5,714","6,202","9,101","8,684","8,762","9,319","9,230","10,532","10,318","10,909","9,785","9,715"
19,[C],    Yahoo! Dictionary,"11,245","10,676","10,750","9,563","10,610","10,935","10,788","10,292","10,739","10,018","10,929","10,349","10,688","10,495","8,568"
20,[M],    ICIBA.COM,"6,563","9,414","10,880","8,111","11,779","12,419","12,677","15,881","14,167","11,184","13,895","12,397","9,454","7,638","8,329"
21,[P],    WISEGEEK.COM,"4,280","3,738","4,172","4,541","5,331","6,169","6,099","5,896","7,147","6,598","7,310","7,290","7,604","6,828","7,382"
22,[M],    WER-WEISS-WAS.DE,"5,287","4,580","5,058","5,244","5,872","5,910","6,301","5,867","6,439","6,160","6,432","6,257","6,698","6,780","6,763"
23,[P],    THINKEXIST.COM,"3,936","3,863","3,895","4,599","4,514","5,113","4,914","5,725","6,107","5,658","6,360","6,531","7,433","6,770","6,700"
24,[M],    REVERSO.NET*,"11,007","10,334","9,470","9,854","12,292","12,048","11,167","7,758","8,241","7,680","8,922","8,361","8,587","7,637","6,580"
25,[P],    17U.COM,"2,200","2,248","3,439","3,758","5,027","4,492","3,135","2,793","2,879","2,936","2,295","4,440","4,532","4,367","5,579"
26,[C],    Naver.com Dictionary,"6,168","6,413","5,570","5,797","6,378","6,616","7,192","6,590","5,940","5,400","6,169","6,271","6,077","5,808","5,513"
27,[P],    ARCHIVE.ORG,"5,359","5,386","5,743","6,039","6,396","7,322","7,048","6,962","7,403","6,343","6,903","6,051","5,804","5,397","5,343"
28,[P],    SPRINGERLINK.COM,"6,096","4,996","4,919","5,376","6,210","7,516","7,959","7,786","8,598","7,926","9,152","8,607","7,084","6,061","5,100"
