MEDIA TREND REPORT,,,Geography :,Geography :,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,,,,,,,
23,[P],    New York Times Digital,"74,082","73,467","85,820","83,901","87,705","85,779","84,111","80,054","81,170","83,294","86,648","91,515","91,973","96,534","101,547"
24,[P],    Alibaba.com Corporation,"91,244","94,532","82,441","85,617","89,725","84,349","82,439","91,979","96,175","102,480","104,549","106,638","110,156","112,039","99,928"
25,[P](h),    Viacom Digital,"88,478","90,099","92,194","91,484","97,221","97,238","97,019","100,556","101,529","98,670","95,491","96,631","96,031","100,745","98,240"
26,[P],    BitTorrent Network,"36,329","41,332","44,533","47,296","52,276","55,390","57,364","60,313","63,324","66,187","68,277","73,801","77,061","81,709","87,677"
27,[P],    Sohu.com Inc.,"79,746","85,866","76,420","80,777","81,027","80,113","69,524","70,984","76,920","82,719","81,062","84,744","77,542","78,854","82,346"
28,[P],    RapidShare AG,"55,209","59,289","64,872","71,469","79,562","77,053","79,201","75,470","79,125","78,903","77,833","83,194","82,576","83,592","81,532"
29,[P],    NetEase.com Inc.,"79,453","78,657","70,925","76,055","76,297","75,534","69,096","73,027","75,242","82,070","86,774","93,950","89,859","81,563","81,445"
30,[P],    Real.com Network,"74,444","75,819","77,150","79,927","83,971","83,363","80,082","78,115","86,401","80,793","77,981","84,514","76,784","81,687","77,557"
31,[P](h),    Demand Media,"38,087","41,146","43,814","43,700","47,481","48,442","50,112","46,659","52,606","54,643","73,394","76,939","73,367","70,856","76,976"
32,[P](h),    Answers.com Sites,"41,545","39,696","44,958","45,703","50,176","51,780","52,660","48,261","51,579","65,930","83,059","84,120","75,959","67,705","76,526"
33,[P],    TWITTER.COM*,"5,137","4,354","6,090","9,821","19,115","32,146","37,323","44,520","51,623","54,696","58,435","58,345","60,337","65,196","73,535"
34,[P](h),    Technorati Media,"36,953","34,974","39,532","44,847","59,397","57,462","61,334","51,379","58,261","69,337","76,878","66,273","71,371","70,446","73,086"
35,[P],    Expedia Inc,"46,626","44,410","55,481","54,497","58,896","57,930","56,453","59,572","67,218","63,560","59,685","59,177","56,615","58,134","69,674"
36,[P],    Break Media Network,"33,454","36,641","39,918","41,732","44,754","45,794","53,316","52,208","57,333","55,896","59,961","61,807","66,819","69,008","68,369"
37,[P],    Sony Online,"60,933","64,409","62,630","57,930","57,333","58,110","63,566","62,857","62,179","61,506","65,664","68,947","74,103","74,779","68,071"
38,[P],    CONDUIT.COM,"23,251","26,339","31,817","29,556","33,441","36,503","42,697","43,471","45,574","48,273","49,109","51,699","53,641","60,548","67,870"
39,[P],    Gorilla Nation,"57,911","61,148","64,463","63,376","68,393","65,330","65,845","59,506","64,179","61,796","59,235","61,666","60,543","64,758","66,487"
40,[P],    DAILYMOTION.COM,"39,628","40,603","42,872","47,693","53,554","57,775","54,495","54,529","57,584","58,154","55,010","58,434","61,610","64,835","64,925"
41,[P],    Xunlei Networking,"86,303","93,121","85,474","82,953","74,169","68,501","63,076","68,049","69,580","72,969","65,738","67,562","68,085","63,868","64,712"
42,[P],    BBC Sites,"45,531","43,502","47,656","48,377","49,828","48,765","47,400","45,224","46,038","44,599","45,465","55,306","55,128","57,513","63,425"
43,[P],    MEGAUPLOAD.COM,"24,048","27,673","31,365","34,635","45,863","46,151","44,978","44,290","49,623","49,992","50,370","55,205","57,469","62,442","62,840"
44,[P],    Tudou Sites,"59,240","65,565","66,080","62,144","58,410","57,408","49,314","50,310","57,459","60,208","58,352","63,822","62,476","60,020","62,798"
45,[P],    Federated Media Publishing,"17,897","19,466","20,064","20,426","28,641","27,924","23,984","26,105","29,417","36,002","41,567","41,818","36,193","51,703","62,609"
46,[P],    Photobucket.com LLC,"44,927","46,303","48,842","58,571","86,406","62,011","75,805","59,610","63,894","61,625","59,849","62,093","61,092","65,372","62,586"
47,[P],    Terra - Telefonica,"46,964","50,507","49,341","50,113","54,770","51,701","51,864","50,324","53,810","54,545","55,290","56,835","55,192","57,900","60,655"
48,[P],    Youku,"66,016","67,440","61,489","61,008","62,771","56,499","27,945","42,296","51,800","53,105","49,626","50,935","51,213","50,255","60,611"
49,[P],    Lycos Sites,"57,842","56,324","58,538","61,004","64,331","62,378","60,464","56,496","57,528","57,386","57,373","60,361","58,154","59,328","60,508"
50,[P],    Orange Sites,"59,515","53,860","51,518","55,095","61,079","58,118","57,708","54,780","52,108","54,323","55,592","57,756","58,818","57,651","57,699"
51,[P],    4SHARED.COM,"19,718","23,530","26,063","33,541","37,998","38,513","39,209","38,646","42,200","43,731","43,768","49,575","48,970","53,535","55,014"
52,[P],"    Weather Channel, The","35,392","44,866","43,759","41,937","43,145","44,292","43,759","44,442","44,409","44,457","42,289","43,488","40,181","51,098","51,768"
53,[P],"    craigslist, inc.","37,084","38,329","41,434","40,571","44,364","47,783","47,001","46,992","48,942","49,436","48,211","46,214","46,181","45,894","50,420"
54,[P],    Spil Games,"44,664","46,841","47,240","49,746","48,035","48,934","52,494","47,090","53,508","51,698","48,964","50,379","50,763","53,518","49,327"
55,[P],    Deutsche Telekom,"28,368","28,044","28,253","44,992","50,982","48,135","44,930","44,954","46,678","49,389","48,344","49,381","50,489","50,766","48,891"
56,[P],    Comcast Corporation,"33,035","32,896","35,733","34,019","34,058","34,802","34,651","37,969","40,419","37,620","40,144","42,355","47,159","49,284","48,423"
57,[P],    MEDIAFIRE.COM,"16,226","19,489","22,150","27,385","30,818","31,982","34,146","33,146","36,489","37,004","37,151","40,491","43,498","48,026","48,296"
58,[P],    Oak Pacific Interactive Sites,"33,938","38,086","35,323","34,955","36,685","36,521","35,316","37,050","42,231","49,849","49,090","53,979","50,055","45,805","47,490"
59,[P],    Disney Online,"51,594","55,858","51,123","50,887","51,271","48,776","46,206","50,251","53,828","51,715","50,803","53,881","48,175","52,519","46,657"
60,[P],    Metacafe,"38,937","44,676","46,742","48,696","55,652","53,715","47,062","48,181","50,025","46,705","44,409","47,593","47,704","50,115","46,622"
61,[P],    HI5.COM,"58,069","60,862","59,694","63,270","63,652","60,789","54,635","57,699","59,427","54,374","49,546","46,987","48,092","49,613","46,542"
62,[P],    UGO Entertainment,"34,825","37,214","40,443","40,042","42,720","43,222","43,157","39,354","43,409","40,729","40,038","41,490","40,965","45,036","44,397"
63,[P],    Wal-Mart,"52,817","56,006","38,546","34,049","34,813","36,765","38,398","36,790","38,145","38,492","36,808","38,882","56,023","61,945","43,788"
64,[P],    Hewlett Packard,"35,345","37,447","35,580","31,952","35,400","35,991","33,207","34,709","39,396","41,199","41,564","45,919","42,012","42,299","43,487"
65,[P],    Rakuten Inc,"37,323","37,529","38,583","37,974","38,703","38,500","38,145","41,256","40,216","40,934","40,736","42,220","40,625","42,334","43,370"
66,[P],    FC2 inc.,"35,968","36,392","36,809","35,783","37,251","37,341","38,722","41,297","39,916","41,324","41,710","42,201","41,356","42,649","43,318"
67,[P](h),    Time Warner - Excluding AOL,"51,980","56,208","47,727","48,769","50,068","50,471","43,663","42,259","48,561","40,416","40,914","43,629","48,077","38,173","42,863"
68,[P],    ESPN,"31,527","30,146","29,452","27,811","34,361","34,278","35,869","37,326","35,839","37,182","45,680","41,852","43,131","42,354","42,862"
69,[P](h),    LINKEDIN.COM,"12,112","12,729","14,769","14,498","17,112","16,123","15,257","15,978","18,111","20,122","22,542","35,168","35,535","37,805","42,768"
70,[P](h),    Groupe Lagardere,"34,835","33,389","34,342","36,611","39,282","39,865","38,669","37,373","37,018","37,625","39,211","39,840","40,450","39,932","42,666"
71,[P](h),    iVillage.com: The Womens Network,"29,475","30,632","31,733","30,550","32,872","33,367","33,211","30,121","30,960","32,409","39,709","41,856","41,139","44,665","41,542"
72,[P],    Symantec,"29,512","33,670","38,066","37,496","39,493","40,461","32,001","31,743","33,688","37,358","39,783","39,106","37,219","39,038","40,486"
73,[P],    56.COM,"29,171","36,471","32,369","33,727","32,791","32,296","27,035","28,694","32,082","36,701","34,894","39,996","37,264","37,765","40,478"
74,[P],    NTT Group,"33,020","32,419","35,281","33,653","35,343","34,973","35,275","37,457","36,836","37,330","37,187","37,823","38,196","38,047","40,229"
75,[P],    Alloy Digital Network,"9,353","9,840","9,762","10,013","9,210","14,147","14,644","21,527","24,599","23,145","35,137","35,300","36,799","41,018","39,317"
76,[P],    Monster Worldwide,"39,730","36,506","40,692","38,948","46,810","40,807","36,772","37,658","37,144","37,576","38,232","37,753","36,478","33,806","38,912"
77,[P],    Comment Ca Marche,N/A,N/A,"22,270","25,101","26,875","27,690","29,841","30,287","31,202","31,681","33,120","35,431","36,993","37,733","38,795"
78,[P],    FILESTUBE.COM,"2,578","4,256","4,548","5,913","7,081","7,347","9,177","9,474","13,047","19,621","26,290","38,510","44,409","44,729","38,793"
79,[P],    BROTHERSOFT.COM,"23,673","23,185","27,359","19,363","16,763","16,469","17,471","16,627","19,118","19,765","25,013","35,211","36,477","37,949","38,656"
80,[P],    PConline.cn Sites,"38,873","41,123","38,361","39,943","37,065","35,650","32,039","37,003","42,913","44,355","42,826","45,566","41,183","38,502","38,441"
81,[P],    Qihoo.com Sites,"18,560","17,322","13,761","13,688","10,727","8,182","7,395","9,829","11,656","11,834","8,761","44,171","46,136","36,629","38,440"
82,[P],    OnLine eXchange,"9,890","10,401","14,147","16,146","21,519","23,457","25,853","26,672","29,392","30,383","32,681","33,944","33,561","32,336","36,955"
83,[P],    International Data Group,"37,656","40,039","40,916","30,329","33,196","29,895","30,313","29,537","31,887","30,034","30,473","33,609","33,380","35,151","36,757"
84,[P],"    Livedoor Co.,Ltd.","27,968","26,550","27,823","26,117","28,250","27,626","27,874","31,418","29,783","30,367","31,629","36,177","36,204","35,908","36,493"
85,[P],    MIH Limited,"31,023","30,599","31,270","30,690","32,640","32,229","30,563","30,686","30,782","33,655","33,164","35,749","34,692","35,815","36,219"
86,[P],    Yandex,"39,259","28,702","28,475","27,134","28,664","28,946","28,617","25,117","28,589","30,497","31,295","31,946","33,081","34,024","35,527"
87,[P],    Groupe PPR,"30,639","33,623","31,840","31,307","31,895","32,726","29,153","28,936","27,143","29,020","29,811","30,757","32,878","35,242","35,315"
88,[P],    NHN Corporation,"33,244","32,366","32,255","32,523","32,972","33,201","33,332","32,766","33,672","33,080","34,349","33,948","33,703","34,585","35,196"
89,[P],"    PPStream, Inc.","31,545","32,089","32,351","30,836","30,602","28,958","25,829","26,917","30,077","33,805","32,044","33,515","33,193","31,968","35,118"
90,[P],    Mail.Ru Sites,"28,130","30,423","30,449","28,326","30,175","30,351","29,230","30,083","29,432","30,990","31,411","32,356","33,159","33,483","35,032"
91,[P],    Otto Gruppe,"33,693","35,235","33,452","29,831","32,206","29,876","28,693","27,449","31,653","30,914","32,874","32,213","33,309","33,923","34,833"
92,[P](h),    AT&T Interactive Network,"34,968","35,627","37,476","34,627","35,163","32,972","30,805","30,250","30,752","30,960","27,873","26,322","26,579","30,673","34,378"
93,[P],    Six Apart Sites,"45,606","47,330","50,758","48,932","51,526","50,093","51,772","48,114","49,697","49,733","49,997","30,384","30,298","33,210","34,275"
94,[P](h),    Craveonline,"21,348","23,311","24,976","24,410","25,834","28,312","29,561","28,917","34,317","27,358","27,269","30,359","31,259","34,243","34,115"
95,[P],"    United Online, Inc","37,905","37,813","41,424","40,728","40,394","38,171","34,794","35,056","35,136","33,938","31,022","31,988","32,127","32,396","33,966"
96,[P],    EA Online,"29,998","33,118","29,355","29,857","30,451","31,481","31,681","37,185","34,737","32,465","34,204","33,758","37,517","36,270","33,909"
97,[P](h),    Tribune Interactive,"18,816","18,684","21,245","19,389","19,276","19,635","20,832","19,036","20,694","18,714","20,502","19,669","20,234","21,193","33,835"
98,[P](h),    Discovery Digital Media Sites,"20,116","22,277","24,456","23,240","24,329","25,435","27,403","22,808","22,233","23,026","26,298","30,114","31,678","30,288","33,701"
99,[P],    KuGou Inc.,"38,073","39,890","38,559","35,743","35,089","33,311","31,898","31,678","34,941","34,500","33,633","34,027","33,687","33,200","33,138"
100,[P],    eMule (App),"38,443","38,116","36,633","35,795","36,336","35,855","34,282","32,572","31,069","30,466","30,021","31,439","30,948","31,601","32,475"
101,[P](h),    Everyday Health,"28,112","29,896","29,303","24,597","27,280","27,928","27,077","25,189","24,473","33,070","35,039","34,052","32,759","35,220","32,460"
102,[P](h),    NBC Universal,"23,791","23,289","27,112","25,785","26,011","28,867","24,725","27,410","27,203","26,863","34,919","34,894","33,782","34,530","32,217"
103,[P],    Grupo Intercom,"24,588","13,522","15,068","16,836","19,577","19,278","20,468","25,822","28,260","28,385","32,302","33,043","32,802","29,574","32,211"
104,[P],    MercadoLibre,"31,881","34,563","34,386","36,607","38,676","33,934","33,299","31,781","31,297","31,075","30,951","30,980","30,432","31,490","32,196"
105,[P],    DEVIANTART.COM,"18,610","20,349","21,955","23,509","26,597","25,487","27,312","24,763","27,841","33,451","32,899","33,965","32,684","33,702","32,191"
106,[P],    WildTangent Network,"28,827","30,926","28,879","29,534","31,359","34,381","29,323","28,746","31,696","33,175","30,613","33,258","33,476","36,319","31,799"
107,[P],    Dell,"28,002","28,973","28,112","25,806","29,200","27,786","25,538","26,885","28,615","29,733","27,638","28,632","31,835","39,997","31,604"
108,[P],    Nokia,"34,501","36,264","32,840","36,471","39,352","33,937","29,132","31,391","31,344","31,854","32,181","33,570","35,284","37,262","31,574"
109,[P],    Iliad - Free.fr Sites,"28,685","28,084","28,604","32,196","34,041","33,861","33,099","31,027","29,862","29,489","30,430","31,736","31,389","31,619","31,484"
110,[P],    WebMD Health,"23,133","21,980","26,621","24,839","27,572","27,065","25,699","23,006","23,575","23,383","23,503","25,340","25,228","24,959","31,449"
111,[P],    Lycos Europe Sites,"49,514","50,393","37,141","37,144","37,673","37,479","35,804","32,931","33,479","33,710","34,262","34,020","31,146","33,631","31,409"
112,[P],    Gannett Sites,"24,656","24,398","25,981","26,703","25,142","25,624","24,359","22,718","24,495","24,973","25,993","26,009","25,891","27,475","31,294"
113,[P],    auFeminin Group,"18,394","19,917","22,064","23,608","25,556","25,774","25,670","25,477","27,268","26,712","28,669","29,606","29,272","30,133","30,961"
114,[P],    MINICLIP.COM,"34,103","38,047","35,542","36,212","36,522","35,997","34,737","33,350","35,883","34,005","30,356","30,265","29,123","33,544","30,832"
115,[P],    Reed Business Information,"24,032","22,239","25,551","26,250","28,033","25,767","23,891","22,178","24,852","25,917","30,023","30,840","29,455","27,464","30,734"
116,[P],    Verizon Communications Corporation,"26,674","30,125","31,013","26,871","32,345","31,058","30,187","30,972","30,554","30,244","29,998","29,123","31,019","30,465","30,692"
117,[P],    MEGAVIDEO.COM,"21,377","21,901","21,689","18,973","20,595","22,554","23,948","22,577","23,576","23,837","23,254","26,292","28,584","30,241","30,668"
118,[P],    Nifty Corporation,"25,864","25,551","27,337","25,347","25,974","26,105","26,933","28,240","28,310","28,515","28,159","28,885","27,979","28,990","30,457"
119,[P],    CyberAgent,"22,914","23,344","24,059","23,792","25,326","24,986","25,686","28,617","27,335","27,643","28,767","29,654","29,079","28,783","30,408"
120,[P](h),    BUZZMEDIA,"19,801","22,344","21,175","20,068","22,271","21,579","21,482","21,075","23,447","23,416","22,527","22,987","23,293","27,284","29,973"
121,[P],    Hi-Media Group,"25,851","26,440","25,269","25,057","28,092","27,697","28,439","27,165","28,505","26,731","26,865","27,167","27,541","28,217","29,928"
122,[P],    Priceline.com Incorporated,"16,632","16,519","20,542","22,315","26,113","25,617","25,057","26,551","31,931","29,928","27,317","25,816","25,867","25,507","29,662"
123,[P],    ProSiebenSat1 Sites,"24,956","29,315","29,787","29,572","31,304","28,626","29,147","28,289","27,609","28,181","28,284","28,206","28,047","29,875","29,544"
124,[P],    AmericanGreetings Property,"30,982","34,701","30,497","31,575","31,706","34,253","31,505","28,071","28,205","26,401","26,506","26,954","28,341","32,430","29,315"
125,[P],    Shopzilla.com Sites,"35,395","41,546","34,779","30,380","31,072","30,222","27,740","25,688","28,223","28,293","28,227","29,918","31,823","34,048","29,264"
126,[P],    Superpages.com Network,"32,400","32,630","35,514","31,982","33,741","31,740","28,743","28,714","27,228","27,131","27,873","26,115","26,087","26,323","28,777"
127,[P],    Hubert Burda Media,"7,656","17,160","19,019","18,174","20,197","18,587","18,742","17,980","22,466","22,235","23,194","25,086","26,156","29,455","28,394"
128,[P],    Conde Nast Digital,"23,987","25,029","22,887","22,244","24,061","23,886","22,640","21,259","23,372","21,326","22,959","23,530","24,413","23,628","28,242"
129,[P](h),    Gawker Media,"11,609","13,368","14,476","13,751","14,015","13,887","14,733","14,406","16,155","15,405","15,185","16,718","16,174","26,152","28,118"
130,[P],    GMO Internet Group,"26,960","27,007","28,088","26,138","27,487","27,566","27,435","29,335","28,725","28,494","28,165","28,718","27,915","27,653","28,057"
131,[P],    UOL,"25,355","26,725","26,051","25,936","27,668","27,745","27,624","27,501","27,055","27,173","27,383","28,634","27,991","27,268","27,848"
132,[P](h),    Sheknows,"11,095","12,476","12,751","12,807","13,329","13,187","14,037","16,511","19,121","18,774","18,419","19,982","22,311","26,345","27,247"
133,[P],    United-Internet Sites,"24,554","25,668","25,576","26,094","28,884","27,729","26,491","27,225","26,995","27,195","26,504","27,829","26,945","27,885","26,988"
134,[P],    Bank of America,"26,127","27,886","27,137","26,479","27,362","26,979","26,371","25,267","25,995","25,213","25,781","25,132","27,294","26,670","26,596"
135,[P],    Vodafone Group,"26,362","28,189","25,541","25,201","25,878","23,268","25,772","23,057","28,715","27,481","27,928","25,602","25,850","27,712","26,580"
136,[P],    TARINGA.NET,"10,528","11,288","12,270","13,555","16,524","17,820","19,608","19,546","20,285","21,268","22,420","24,203","24,975","25,361","26,409"
137,[P],    RTL Group Sites,"17,385","17,457","22,130","22,368","23,491","24,510","25,546","24,306","25,619","25,648","24,443","26,064","25,344","25,848","26,377"
138,[P],    Verlagsgruppe Georg von Holtzbrinck,"28,081","27,167","27,248","27,801","28,856","27,635","25,943","25,989","25,052","25,445","26,646","27,450","26,113","25,446","26,366"
139,[P],    Best Buy Sites,"28,543","35,680","23,915","21,919","20,867","20,255","19,782","20,216","21,175","21,931","21,724","21,345","32,379","37,492","26,234"
140,[P],    Geeknet,"21,784","21,213","22,800","23,521","25,841","24,018","23,936","24,178","24,592","23,974","24,772","26,090","26,104","27,060","25,934"
141,[P],    DEPOSITFILES.COM,"9,164","10,404","12,642","12,824","15,206","15,531","15,646","15,720","17,870","19,907","20,671","23,586","24,197","25,604","25,691"
142,[P],    Gameforge Sites,"28,157","23,600","30,356","33,585","25,555","25,734","29,696","29,791","31,041","27,049","27,866","26,769","24,417","24,493","25,658"
143,[P],    YellowBook Network,"22,400","21,779","18,833","17,073","20,160","21,243","21,506","25,234","23,446","20,036","20,463","19,907","23,277","24,486","25,640"
144,[P],"    AT&T, Inc.","25,373","28,036","25,083","22,240","22,620","23,875","22,247","23,172","23,593","23,461","23,118","23,200","23,865","27,022","25,633"
145,[P],    RosBusinessConsulting,"14,007","14,120","14,292","13,018","12,993","11,502","10,663","10,416","10,401","11,348","11,171","24,215","24,718","24,866","25,592"
146,[P],    V-Kontakte,"19,240","20,316","20,551","18,513","19,609","19,668","20,312","21,420","20,436","22,108","22,995","23,569","24,354","25,321","25,389"
147,[P],    Target Corporation,"37,192","42,694","27,497","25,840","26,862","25,953","25,882","24,393","26,080","25,606","24,544","25,826","36,044","38,732","25,328"
148,[P],    SCHIBSTED Group,"19,841","19,593","21,361","21,552","22,966","23,370","22,208","22,144","23,529","23,013","24,312","24,157","23,365","22,956","25,035"
149,[P],    LIMEWIRE.COM,"23,487","22,726","20,514","21,750","30,612","31,510","24,720","24,059","24,308","26,056","23,650","25,940","23,888","25,242","24,543"
150,[P],    Experian Interactive,"17,888","16,098","18,949","16,904","18,479","19,165","18,511","18,259","20,733","20,224","19,723","18,818","20,284","20,816","24,448"
151,[P](h),    Bestofmedia Group,"14,435","15,854","16,177","16,336","17,900","18,702","19,632","19,483","20,554","19,920","20,071","24,947","22,340","24,096","24,303"
152,[P],    Axel Springer AG,"16,256","18,010","19,556","19,788","20,877","19,659","20,894","19,770","21,011","21,343","21,725","22,735","24,871","23,758","24,252"
153,[P],    Kingsoft Corp,"18,454","17,173","12,945","13,611","18,063","17,084","14,725","21,950","20,555","21,191","25,665","26,327","24,113","26,108","24,228"
154,[P](H),    Hearst Digital Media,"19,297","21,091","20,316","19,870","21,318","20,797","24,072","21,703","22,137","23,163","20,983","21,749","20,378","23,721","24,044"
155,[P],    Sakura Internet,"21,529","21,167","21,618","20,683","22,079","21,549","22,345","22,314","21,945","23,252","23,053","23,710","23,302","23,842","24,017"
156,[P],    TORRENTZ.COM,"11,174","12,831","13,968","13,733","17,029","16,761","17,400","17,429","18,387","17,871","17,934","20,467","21,218","24,414","23,801"
157,[P],    WorldNow Sites,"19,072","20,477","21,708","18,102","18,304","17,367","18,110","16,899","18,305","18,279","17,518","18,719","19,074","21,991","23,641"
158,[P],"    Sun Microsystems, Inc.","22,002","24,713","24,834","22,446","27,286","26,904","22,618","21,878","21,277","22,556","22,784","21,640","22,761","22,984","23,294"
159,[P],    SK Group,"17,840","20,992","20,185","20,066","21,435","21,808","19,629","20,310","18,763","19,552","20,599","22,390","22,224","22,181","23,097"
160,[P],    GiantRealm,"14,965","15,590","16,355","11,630","12,282","11,425","18,516","24,600","23,815","23,433","21,884","22,426","22,446","23,605","23,092"
161,[P](H),    WhitePages,"19,998","23,536","21,597","21,310","22,888","20,400","18,129","16,928","17,642","17,357","16,437","16,248","15,972","27,891","22,947"
162,[P](h),    DailyRadar,"7,196","9,496","9,393","9,961","11,429","12,639","12,704","13,962","15,505","15,526","17,761","19,115","18,709","20,068","22,885"
163,[P],    Xinhua News Agency,"27,008","27,480","23,322","27,861","27,906","24,271","20,722","22,001","23,699","24,949","24,926","25,768","24,103","21,408","22,782"
164,[P],    TOM.COM LIMITED,"29,320","30,412","24,759","24,633","22,293","23,686","21,618","18,953","17,361","18,558","17,239","19,032","18,961","17,182","22,607"
165,[P],"    Internet Brands, Inc.","10,230","10,149","11,736","11,493","13,406","13,027","13,397","11,986","14,109","19,372","18,319","19,433","18,648","20,081","22,545"
166,[P](h),    Fantasy Sports Ventures,"8,329","13,134","13,233","11,867","13,703","14,140","13,869","13,708","15,205","16,316","19,788","20,711","22,564","24,503","22,510"
167,[P],    CareerBuilder LLC,"21,423","19,994","28,754","24,203","25,942","26,875","23,809","24,042","23,089","21,219","20,941","22,362","21,289","19,348","22,404"
168,[P],    Samsung Group,"21,244","25,060","16,662","16,193","16,503","17,213","19,583","18,594","19,220","21,096","25,260","23,405","25,824","30,025","22,390"
