Media Trend,,,Geography :,Geography :,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,,,,,,,
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...",,,Location :,Location :,All Locations,All Locations,All Locations,All Locations,All Locations,,,,,,,,
,,,Time Period :,Time Period :,September 2009 - November 2010,September 2009 - November 2010,September 2009 - November 2010,September 2009 - November 2010,September 2009 - November 2010,,,,,,,,
,,,Target :,Target :,Total Audience,Total Audience,Total Audience,Total Audience,Total Audience,,"©2010 comScore, Inc","©2010 comScore, Inc","©2010 comScore, Inc",,,,
,,,Media :,Media :,"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...",,,,,,,,
,,,Measures :,Measures :,Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),Total Unique Visitors (000),,,,,,,,
,,,Date :,Date :,12/24/2010,12/24/2010,12/24/2010,12/24/2010,12/24/2010,,,,,,,,
,,,,,,,,,,,,,,,,,
Media/Measures,Media/Measures,Media/Measures,Sep-2009,Oct-2009,Nov-2009,Dec-2009,Jan-2010,Feb-2010,Mar-2010,Apr-2010,May-2010,Jun-2010,Jul-2010,Aug-2010,Sep-2010,Oct-2010,Nov-2010
,,    Total Internet : Total Audience ,"1,179,318","1,190,151","1,206,051","1,222,237","1,237,448","1,203,547","1,219,389","1,231,777","1,244,104","1,253,406","1,261,762","1,285,378","1,294,784","1,304,632","1,313,926"
1,[P],    Google Sites,"879,176","891,949","889,522","899,426","919,720","883,498","907,371","921,153","931,583","942,199","952,484","971,045","976,431","976,693","970,109"
2,[P],    Microsoft Sites,"717,910","732,862","730,348","727,410","734,177","734,981","757,017","728,546","789,035","799,898","800,636","814,562","827,496","840,677","869,373"
3,[P],    FACEBOOK.COM,"410,953","430,209","438,146","468,708","471,447","462,682","484,209","519,076","548,134","550,939","571,480","598,084","620,269","633,548","647,482"
4,[P],    Yahoo! Sites,"602,610","605,544","601,503","594,349","598,881","558,892","585,632","588,305","622,343","620,796","621,898","631,803","629,981","632,993","630,275"
5,[P],    Wikimedia Foundation Sites,"325,998","344,563","345,805","347,020","364,719","345,218","370,744","374,846","388,932","379,112","360,225","373,392","398,178","408,350","410,816"
6,[P],    Amazon Sites,"201,904","212,204","223,851","240,584","244,658","224,564","230,804","222,873","228,083","221,785","230,554","237,156","234,334","245,082","252,698"
7,[P](U),"    AOL, Inc.","255,088","258,392","256,386","268,197","267,055","255,999","262,514","263,704","266,787","255,895","248,233","221,158","218,426","232,439","239,205"
8,[P](u),    Ask Network,"207,555","209,779","213,975","215,730","227,804","214,937","225,365","223,251","215,039","208,313","211,622","216,371","221,821","225,397","233,155"
9,[P],    eBay,"239,634","243,461","246,712","262,746","259,866","241,811","255,651","253,924","252,803","217,671","217,586","222,435","221,574","222,283","229,915"
10,[P](u),    CBS Interactive,"195,794","201,899","201,809","211,360","211,785","190,589","210,468","204,916","211,496","204,162","209,288","214,875","223,388","222,329","229,265"
11,[P],    Apple Inc.,"183,163","187,991","192,620","209,500","204,258","190,382","201,406","212,251","213,166","213,671","212,905","219,498","226,129","227,768","228,285"
12,[P],    TENCENT Inc.,"149,803","151,019","152,325","153,376","156,423","168,183","172,822","173,092","175,771","177,789","182,572","191,021","197,617","204,266","211,656"
13,[P](u),    Glam Media,"125,516","134,385","140,755","159,793","163,824","158,082","164,100","163,918","164,189","167,420","173,248","186,414","179,892","181,888","197,937"
14,[P],    Baidu.com Inc.,"147,472","152,490","152,398","152,199","157,107","163,041","169,952","174,710","180,965","174,672","179,920","181,984","184,728","185,318","184,703"
15,[P](u),    Viacom Digital,"95,491","96,631","96,031","100,745","98,240","99,080","104,384","104,191","106,744","107,604","114,632","160,606","170,490","172,641","174,084"
16,[P],    Sohu.com Inc.,"81,062","84,744","77,542","78,854","82,346","80,281","87,868","87,560","92,687","141,924","148,037","151,068","155,256","157,870","161,682"
17,[P](u),    NetShelter Technology Media,"97,337","104,930","108,239","122,455","121,798","108,545","114,461","113,104","127,533","124,655","128,768","133,820","136,347","143,330","151,455"
18,[P],    WordPress,"141,231","151,764","154,480","159,639","161,390","144,524","159,605","157,881","166,638","165,581","152,680","127,530","136,953","148,133","147,510"
19,[P],    Adobe Sites,"150,206","149,878","140,052","140,011","148,064","134,055","134,960","129,969","127,339","142,179","140,194","137,103","144,544","144,307","136,191"
20,[P],    Alibaba.com Corporation,"104,549","106,638","110,156","112,039","99,928","90,405","108,535","118,156","121,047","116,898","119,716","123,509","130,213","133,634","131,631"
21,[P],    BitTorrent Network,"68,277","73,801","77,061","81,709","87,677","84,012","86,555","91,145","95,586","98,305","103,359","107,261","113,999","123,415","128,354"
22,[P](u),    Turner Digital,"75,835","90,422","92,054","103,274","113,485","114,551","112,285","115,407","121,489","116,046","118,083","118,324","113,922","123,307","126,889"
23,[P](u),    New York Times Digital,"86,648","91,515","91,973","96,534","101,547","93,673","97,868","99,015","121,397","115,346","113,786","115,427","119,115","125,058","121,865"
24,[P],    The Mozilla Organization,"155,889","135,902","147,930","167,697","197,403","165,047","150,599","178,374","99,868","153,074","177,820","119,782","142,184","152,646","121,534"
25,[P](u),    Technorati Media,"76,878","66,273","71,371","70,446","73,086","78,738","83,219","80,785","91,715","88,865","96,512","98,485","114,037","113,134","121,197"
26,[P],    Fox Interactive Media,"168,677","166,036","159,182","174,582","173,819","163,112","166,556","164,719","164,232","156,838","152,425","149,145","149,645","123,007","113,413"
27,[P],    SINA Corporation,"106,004","112,604","106,412","100,110","104,150","103,181","110,307","110,024","110,364","111,177","115,536","114,102","112,464","106,577","106,420"
28,[P](u),    Demand Media,"73,394","76,939","73,367","70,856","76,976","74,650","82,118","81,888","86,707","86,277","91,851","92,652","94,233","100,835","105,463"
29,[P],    TWITTER.COM,"58,435","58,345","60,337","65,196","73,535","69,540","79,427","83,629","90,220","92,804","94,813","95,915","101,902","104,617","102,980"
30,[P],    CONDUIT.COM,"49,109","51,699","53,641","60,548","67,870","66,694","75,649","86,418","97,034","102,563","104,257","104,986","100,763","101,037","101,412"
31,[P](U),    Answers.com Sites,"83,059","84,120","75,959","67,705","76,526","71,835","75,753","72,044","71,924","68,465","68,301","68,976","78,510","83,763","95,729"
32,[P](u),    DAILYMOTION.COM,"55,010","58,434","61,610","64,835","64,925","52,629","50,010","49,183","62,024","63,545","65,741","70,231","73,519","89,176","83,308"
33,[P],    NetEase.com Inc.,"86,774","93,950","89,859","81,563","81,445","75,771","82,816","83,165","84,495","83,472","84,436","87,344","89,923","83,449","83,249"
34,[P](u),    Break Media Network,"59,961","61,807","66,819","69,008","68,369","62,469","68,852","68,312","75,231","77,131","74,378","74,178","71,185","78,891","83,010"
35,[P](u),    Terra - Telefonica,"55,290","56,835","55,192","57,900","60,655","59,289","59,182","60,319","73,099","74,653","75,816","74,726","80,507","83,101","82,482"
36,[P](u),    Federated Media Publishing,"41,567","41,818","36,193","51,703","62,609","61,120","64,739","63,831","71,167","71,853","71,399","72,958","75,718","78,617","81,664"
37,[P],    4SHARED.COM,"43,768","49,575","48,970","53,535","55,014","47,534","57,007","59,582","61,747","66,903","68,229","70,301","74,774","78,018","78,626"
38,[P],    MEGAUPLOAD.COM,"50,370","55,205","57,469","62,442","62,840","59,569","62,183","62,878","66,827","67,033","70,677","72,949","75,262","77,778","77,145"
39,[P],    Youku Inc.,"49,626","50,935","51,213","50,255","60,611","64,433","65,984","66,822","73,582","75,448","55,798","83,917","79,111","77,754","70,560"
40,[P](u),    LINKEDIN.COM,"22,542","35,168","35,535","37,805","42,768","46,104","47,914","43,488","45,110","45,373","49,661","53,438","56,747","59,804","69,656"
41,[P](u),    Six Apart Sites,"49,997","30,384","30,298","33,210","34,275","29,009","33,195","31,416","40,948","44,438","42,886","55,438","56,885","61,093","68,714"
42,[P](u),    Alloy Digital Network,"35,137","35,300","36,799","41,018","39,317","36,318","38,150","38,779","39,937","39,117","38,051","40,067","47,533","59,597","68,429"
43,[P],    Orange Sites,"55,592","57,756","58,818","57,651","57,699","55,974","58,796","59,487","66,130","62,944","59,282","62,807","67,618","67,987","68,421"
44,[P],    Xunlei Networking,"65,738","67,562","68,085","63,868","64,712","61,085","69,716","77,236","69,665","69,507","67,411","76,929","73,243","70,523","67,566"
