Media Trend,,,Geography :,Geography :,Worldwide,Worldwide,Worldwide,Worldwide,Worldwide,,,,,,,,
18,[C](h),    ANSWERBAG.COM*,"11,707","13,820","12,674","13,767","13,140","13,707","11,320","12,418","6,075","6,188","7,999","8,034","8,991","10,822","9,694"
19,[M](H),    Demand Media Network,"5,544","6,040","11,847","6,468","13,147","12,094","10,910","11,265","5,714","6,202","9,101","8,684","8,762","9,319","9,230"
20,[P],    ArticlesBase.com Sites,"5,748","4,434","9,012","4,970","4,790","8,446","9,478","12,622","6,441","6,893","8,222","8,447","8,145","8,752","8,217"
21,[P],    SPRINGERLINK.COM,"5,177","5,500","5,794","7,231","6,785","6,096","9,992","9,837","5,376","6,210","7,516","7,959","7,786","8,598","7,926"
22,[M],    REVERSO.NET*,"13,698","15,582","17,425","20,161","19,213","22,014","20,667","18,940","9,854","12,292","12,048","11,167","7,758","8,241","7,682"
23,[C],    Mail.Ru - Answers,"8,717","4,644","7,731","8,613","8,616","7,719","7,784","9,418","5,951","5,904","6,193","6,507","7,044","7,126","6,625"
24,[P],    WISEGEEK.COM,"5,901","8,064","7,990","8,597","8,050","8,560","7,475","8,343","4,541","5,331","6,169","6,099","5,896","7,147","6,598"
25,[P],    ARCHIVE.ORG,"4,158","4,597","4,757","5,753","5,681","5,359","10,772","5,743","6,039","6,396","7,322","7,048","6,962","7,403","6,343"
26,[M],    WER-WEISS-WAS.DE,"8,597","10,240","9,458","10,815","10,004","10,574","9,159","10,116","5,244","5,872","5,910","6,301","5,867","6,439","6,160"
27,[P],    THINKEXIST.COM,"5,916","6,088","7,485","7,629","3,959","3,936","7,725","7,790","4,599","4,514","5,113","4,914","5,725","6,107","5,658"
28,[C],    Naver.com Dictionary,"6,071","11,768","13,161","13,641","14,060","12,336","12,825","11,140","5,797","6,378","6,616","7,192","6,590","5,940","5,400"
29,[P],    BrainyMedia Sites,"4,343","5,582","5,282","5,617","5,688","5,295","4,659","5,691","2,958","3,442","3,617","3,593","3,878","4,762","4,320"
30,[P],    WAPEDIA.MOBI,"3,000","1,666","1,696","6,889","3,656","3,752","2,902","2,304","3,243","4,742","5,463","4,833","4,258","5,038","4,311"
31,[P],    WEBLIO.JP,"2,591","3,767","3,969","3,929","4,882","6,599","3,722","7,480","3,551","3,026","3,265","3,330","3,359","3,705","3,667"
32,[P],    BIBLEGATEWAY.COM,"5,385","6,398","5,904","7,124","7,124","6,108","5,489","5,650","2,979","3,392","3,668","3,711","3,563","4,121","3,599"
33,[P],    SOURTIMES.ORG,"5,201","5,402","7,189","8,524","8,032","7,642","7,067","7,166","3,791","3,642","4,093","3,713","4,131","3,919","3,529"
34,[P],    LEXILOGOS.COM,"5,149","6,274","6,917","7,500","7,433","6,667","5,527","5,630","2,930","3,521","3,831","3,539","3,624","3,655","3,351"
35,[P],    DICT.CC,"5,157","5,370","4,849","5,878","4,761","4,700","4,364","4,810","2,609","2,824","2,671","2,987","2,938","3,442","3,274"
36,[C],    SCIENCEDIRECT.COM,"1,861","2,093","2,324","3,045","2,609","4,504","3,760","4,449","2,031","2,430","3,096","3,541","3,297","3,197","3,238"
37,[C],    Yandex Dictionary,"4,794","4,861","4,115","3,988","4,184","4,083","3,587","2,994","1,802","2,541","2,816","3,200","3,330","3,243","3,201"
38,[P],    ANTOLOJI.COM,"4,305","4,437","6,031","3,371","5,705","4,826","3,810","4,029","2,180","2,305","2,987","2,977","3,525","3,110","2,993"
39,[P],    17U.COM,"4,358","5,652","5,889","6,566","3,769","2,200","4,495","6,878","3,758","5,027","4,492","3,135","2,793","2,879","2,936"
40,[P],    ITUSOZLUK.COM,"3,990","4,101","5,430","5,570","5,304","4,908","4,474","5,287","2,527","2,376","2,075","2,346","3,179","3,023","2,902"
41,[P],    TRANSLATE.RU,"3,438","4,021","3,962","4,088","4,133","4,049","4,115","4,103","2,390","2,829","2,862","3,050","2,874","2,750","2,835"
42,[C],    Livedoor - Wiki,"2,826","1,527","2,731","3,107","2,707","3,289","3,382","4,744","2,468","2,653","2,374","2,895","2,580","2,937","2,668"
43,[M],    ENOTES.COM,"3,019","3,633","3,567","4,488","3,893","4,312","2,610","1,830","1,302","2,002","2,550","2,655","2,397","2,659","2,413"
44,[P],    TRADUCEGRATIS.COM,"4,069","3,770","3,637","4,357","5,300","4,829","4,108","4,685","2,544","2,601","2,724","2,555","2,355","2,271","2,344"
45,[P],    POEMHUNTER.COM,"3,976","3,698","4,430","3,967","4,452","4,353","3,592","3,245","1,541","1,753","1,946","2,154","2,018","2,311","2,309"
46,[P],    INFORMAWORLD.COM,"2,410","2,103","2,349","2,177","2,029","1,302","2,407","2,765","1,310","1,239","1,153","1,164","1,688","2,396","2,267"
47,[P],    TURKCEBILGI.COM,"4,060","3,814","5,410","6,026","5,591","4,631","3,712","3,266","1,671","1,773","2,522","2,227","2,840","2,340","2,232"
48,[P],    CONSUMERREPORTS.ORG,"5,616","4,898","4,337","4,100","4,413","3,969","3,483","3,584","2,107","1,760","1,974","2,525","2,328","2,500","2,165"
49,[M],    YEDDA.COM*,"3,864","4,415","3,259","3,613","3,573","3,116","3,364","3,392","1,540","1,549","1,604","1,423","1,530","1,929","1,993"
50,[M],    SPANISHDICT.COM (w/ history),"2,484","2,928","2,871","3,321","3,271","3,149","2,582","2,289","1,332","2,186","2,040","2,014","2,101","2,154","1,960"
51,[P],    QUESTIA.COM,"1,360","1,640","3,878","4,357","3,966","4,102","3,183","3,034","1,508","2,055","2,416","2,547","2,069","1,955","1,933"
52,[P],    ASKMEHELPDESK.COM,"3,014","3,406","3,328","3,435","3,745","3,880","3,559","3,607","1,795","1,731","2,061","2,088","1,944","2,035","1,892"
53,[C],    ALLEXPERTS.COM,"3,904","4,174","3,565","4,108","3,760","4,299","3,765","4,343","2,312","2,116","2,086","2,052","2,026","2,245","1,889"
54,[P],    LOTSOFESSAYS.COM,"1,301",997,"1,271","3,205","2,871","3,014","2,192","1,631",865,"1,462","1,964","2,111","1,608","2,070","1,826"
55,[P],    WOXIKON.DE,"2,442","2,662","2,563","2,825","2,278","2,151","2,165","2,365","1,164","1,278","1,399","1,709","1,656","1,827","1,778"
56,[P],    HOWTODOTHINGS.COM,"1,783","2,333","2,293","2,686","3,029","3,710","3,679","4,003","2,134","1,636","1,590","1,728","1,819","2,025","1,773"
57,[M],    KALIPEDIA.COM,"1,737","1,536","3,505","4,593","3,891","4,715","3,916","2,575","1,734","2,181","2,291","2,234","1,100","1,138","1,757"
58,[M](h),    EASYBIB.COM,"1,351",790,"1,083","1,518","1,807","1,727",539,311,136,443,752,989,892,"1,030","1,664"
59,[P],    BIOGRAFIASYVIDAS.COM,"1,712","2,235","2,789","4,038","3,299","3,511","3,223","2,252","1,467","1,843","1,899","1,822",954,"1,132","1,640"
60,[P],    COINMILL.COM,"1,773","1,869","2,083","2,724","2,162","2,248","1,197","2,750","1,416","1,284","1,370","1,268","1,547","1,614","1,567"
61,[P],    ONLINECONVERSION.COM,"2,480","2,753","2,601","2,821","2,754","2,771","2,452","2,753","1,328","1,737","1,516","1,659","1,653","1,812","1,549"
62,[P],    UN.ORG,"1,337","1,384","3,185","4,074","2,175","1,630","2,953","2,356","1,235","1,836","2,082","1,981","1,542","1,679","1,521"
63,[P],    WIKILEARNING.COM,"1,829","2,128","2,949","3,233","2,880","3,131","3,003","2,217","1,270","1,514","1,660","1,470","1,001",952,"1,438"
64,[P],    ALC.CO.JP,"5,620","2,441","2,198","2,115","2,205","2,530","2,439","2,059","1,081","1,344","1,625","1,477","1,485","1,477","1,418"
65,[P],    123HELPME.COM,"1,902","1,706","2,203","2,577","2,234","2,450","1,571","1,103",551,"1,018","1,441","1,575","1,519","1,625","1,393"
66,[C],    Voila.fr Translation,"3,269","3,620","3,583","4,313","4,369","4,707","3,980","3,754","1,741","2,363","2,071","2,056","1,629","1,627","1,371"
67,[P],    WISDOMQUOTES.COM,"1,494","1,623","1,644","1,912","1,933","2,146","2,131","2,278","1,105","1,057","1,353","1,183","1,415","1,614","1,353"
68,[P],    IXL.COM,230,628,979,"1,942","1,346","1,518","1,244",815,379,693,793,"1,055",768,"1,072","1,336"
69,[P],    TRANSLATE.PL,"2,871","2,971","2,463","2,721","2,320","2,252","1,997","2,005",896,"1,215","1,400","1,301","1,363","1,465","1,254"
70,[P],    SMARTDRAW.COM,"1,978","2,634","2,640","2,851","2,422","1,260","2,027","2,244","1,200","1,282","1,367","1,307","1,224","1,345","1,252"
71,[C],    LIBRARYTHING.COM,"1,510","1,510","1,266","1,614","1,814","1,937","1,555","1,944","1,325","1,474","1,784","1,639","1,410","1,500","1,237"
72,[P],    OPPAPERS.COM,"1,421",886,"1,230","1,277","1,380","1,235","1,042",899,784,968,"1,607","1,588","1,213","1,210","1,233"
73,[P],    ANGLAISFACILE.COM,"1,066","1,333","1,566","1,845","1,715","1,853","1,749","1,330",659,"1,170","1,203","1,247","1,089","1,294","1,220"
74,[P],    TURNITIN.COM,"1,870","1,664","2,044","2,465","2,195","2,143","1,222",722,567,"1,144","1,374","1,481","1,240",949,"1,157"
75,[P],    MIJNWOORDENBOEK.NL,"1,798","2,039","2,121","2,354","1,887","2,164","2,000","1,906",902,"1,225","1,144","1,293","1,222","1,330","1,154"
76,[P],    SCIELO.BR,"1,779","1,602","2,540","4,026","3,168","3,108","3,194","2,283","1,277","1,725","1,775","1,869","1,123","1,024","1,148"
77,[P],    POEMSOURCE.COM,"1,281",980,"2,125",987,"1,175","1,795","1,191",789,387,397,489,552,"1,046",583,"1,132"
78,[P],    MEGAESSAYS.COM,"1,588","1,680","2,383","2,823","1,991","2,111","1,647",950,512,780,"1,035","1,214",979,"1,153","1,107"
79,[P],    EMERALDINSIGHT.COM,"1,562","1,665","1,860","2,031","2,372","2,477","1,699","1,457",746,965,"1,284","1,352","1,088","1,114","1,064"
80,[P],    PEOPLES.RU,"1,747","2,102","1,665","2,548","1,898","2,065","1,451","1,854",849,"1,102","1,310","1,411","1,439","1,210","1,057"
81,[P],    ZARGAN.COM,"1,218","1,121","1,218","1,642","1,536","1,484","1,449","1,471",837,900,"1,165","1,176","1,237","1,236","1,044"
82,[P],    GUNS.RU,"2,315","1,812","1,946","2,156","1,821","1,988","1,994","2,589","1,146","1,163",989,"1,056","1,074","1,124","1,018"
83,[P],    5156EDU.COM,"2,507","1,590","2,407","1,577","2,588","1,790","2,540","2,696","1,011","1,666","1,674","1,686","1,651","1,550","1,013"
84,[P],    THAIGOODVIEW.COM,"1,689","2,112","2,035","1,625","1,083","1,903","1,153","1,039","1,365","1,432",741,"1,056","1,086","1,036",998
85,[P],    EXAMPLEESSAYS.COM,"1,181",926,"1,180","1,517","1,395","1,225",998,829,456,826,"1,050","1,167",893,"1,243",985
86,[P],    BUSINESSBALLS.COM,"1,020","1,320","1,392","1,623","1,568","1,468","1,241","1,154",548,718,801,889,947,"1,055",983
87,[P],    DEFINICION.DE,79,404,282,333,329,908,376,216,518,693,647,653,354,487,964
88,[P],    ARTICLESNATCH.COM,488,513,723,876,952,"1,586","1,470","2,318",846,95,"2,185","1,339",948,909,949
89,[P],    DICIONARIOINFORMAL.COM.BR,296,653,936,"1,321","1,182","1,407","1,267","1,223",799,861,925,904,766,813,931
90,[P],    LAWTIME.CN,"1,612","1,380","1,495","1,434","1,452",812,837,"1,816","1,074","1,193","1,136","1,307","1,464","1,460",916
91,[M],    LAROUSSE.FR,779,"1,078","1,367","1,466","1,411","1,693","1,383","1,455",747,"1,222","1,301","1,226","1,025","1,344",912
92,[P],    INGENTACONNECT.COM,"3,837","4,216","4,410","4,503",157,210,"1,883","3,257","1,093",948,"1,343","1,279",933,876,908
93,[P],    STARS21.COM,590,883,927,737,"1,129","1,264","1,132","1,421",733,776,759,809,829,879,894
94,[P],    SLD.CU,847,"1,080","1,338","1,560","1,517","1,685","1,516","1,100",665,819,856,892,575,579,891
95,[P],    EVERYTHING2.COM,"2,373","2,693","2,255","3,146","2,868","2,410","2,051","1,537",929,"1,083","1,055","1,047",985,"1,101",868
96,[M],    WEBOPEDIA.COM,"1,307","2,077","1,850","2,201","2,050","1,683","1,886","1,904","1,033","1,016","1,097","1,007",929,"1,131",821
97,[P],    TRANSLIT.RU,"1,172",935,"1,104",998,"1,142",816,"1,097","1,159",582,619,643,665,802,876,815
98,[P],    SESLISOZLUK.COM,"1,158",922,"1,093","1,433","1,287","1,334","1,336","1,044",652,655,725,792,855,912,814
99,[P],    ENERGYGUIDE.COM,"1,239","1,322","1,065",643,"1,127",714,588,701,659,636,697,688,712,914,812
100,[M],    5BALLOV.RU,"3,078","1,995","1,877","2,398","2,453","2,257","1,684",445,241,890,881,"1,040","1,483","1,058",801
101,[P],    WORLDCAT.ORG,"1,804","2,595","2,246","3,002","2,507","2,818","2,040","2,015","1,149","1,408","1,301","1,344",921,"1,097",777
102,[P](H),    THECANADIANENCYCLOPEDIA.COM (w/ history),"1,122","1,170","1,351","1,228","1,157","1,240",810,729,292,423,598,718,519,616,766
103,[P],    VERTALEN.NU,370,930,954,"1,143",919,937,"1,063","1,158",487,677,627,797,725,752,765
104,[P],    PWN.PL,"1,599","1,571","1,404","1,579","1,290","1,297",960,767,355,694,778,809,730,871,759
105,[P],    LEXICOOL.COM,"1,264","1,399","1,435","1,480","1,462","1,489","1,224",965,546,754,770,777,739,795,751
106,[P],    PHRASES.ORG.UK,"1,136","1,242","1,331","1,264","1,145","1,208","1,109","1,178",584,686,836,868,943,949,748
107,[M],    Informit Network,"1,250","1,665","1,455","1,353","1,559","1,358","1,633","1,403",770,745,833,"1,043",995,926,745
108,[M],    QUIBBLO.COM,"1,283","2,027","1,276","1,194","1,506","1,229","1,254","1,278",678,477,489,563,928,863,738
109,[P],    BrainPOP,"1,281","1,660","1,495","1,693","1,398","1,444",686,454,343,736,888,924,769,833,731
110,[P],    SOZLUK.NET,"1,052","1,024","1,497","1,665","1,406","1,398","1,294","1,380",653,678,898,841,865,853,715
111,[P],    REPEC.ORG,"1,073","1,330","1,448","1,639","1,592","1,638","1,121","1,253",596,663,835,925,812,791,713
112,[P],    INFORMATIONSARCHIV.NET,946,533,952,"1,032",971,927,391,925,582,601,657,603,768,728,693
113,[P],    LABLAA.ORG,149,147,854,"1,215",573,"1,370",530,990,596,606,587,486,224,265,682
114,[P],    WISSEN.DE,"1,078","1,066","1,198","1,356","1,079","1,401",949,904,534,588,722,775,627,714,679
115,[P],    SERIALSSOLUTIONS.COM,706,710,705,903,954,539,536,577,278,370,549,617,491,514,672
116,[P],    ENGLISCH-HILFEN.DE,971,855,"1,059","1,562","1,228","1,462","1,084",662,344,650,704,685,717,619,672
117,[P],    KLERK.RU,621,"1,115","1,202","1,848","1,350",931,492,592,453,484,673,667,671,646,670
118,[P],    CALEND.RU,373,"1,292",893,"1,133",950,778,931,940,572,589,780,802,662,739,670
119,[P],    ARABIC-KEYBOARD.ORG,N/A,218,541,528,537,680,744,916,461,474,606,541,619,724,667
120,[P],    ALDEBARAN.RU,"2,373","2,186","2,094","1,687","1,952",732,"1,473","1,654",834,823,805,875,967,832,666
121,[P],    DUDEN.DE,"1,318","1,711","1,450","1,844","1,375","1,054",916,"1,100",663,708,783,697,521,601,655
122,[P],    Farlex.com Sites,"1,060",790,783,936,"1,058","1,154",885,679,334,505,615,588,495,435,647
123,[C],    Livedoor - Knowledge,856,821,462,"1,252",466,"1,180","1,299",609,699,540,495,550,757,732,641
124,[P],    POEMOFQUOTES.COM,744,766,997,926,778,909,840,832,471,363,442,495,660,584,628
125,[P],    ALLFREEESSAYS.COM,274,337,566,751,171,795,543,489,355,601,595,690,618,790,623
126,[P],    ALLGREATQUOTES.COM,554,466,674,655,992,743,643,584,299,365,397,443,545,721,608
127,[P],    MIRSOVETOV.RU,799,"1,482","1,489","1,579",955,838,760,"1,084",572,507,736,803,682,889,607
128,[P],    BOOKZ.RU,"1,569","2,424","1,734","1,920","2,377","1,882","1,389","1,736",892,962,750,535,666,776,603
129,[P],    OMNIGLOT.COM,942,948,833,991,"1,091","1,092","1,141",835,527,485,404,585,685,519,602
130,[P],    VDICT.COM,"3,609","3,572","4,492","4,390","4,951","4,486","3,974","3,768","2,115","2,083","2,316","2,268","2,130","2,008",602
131,[P],    SYNONYMES.COM,367,585,843,769,769,837,821,432,311,547,573,519,500,605,597
132,[P],    ACRONYMFINDER.COM,"1,398","1,574","1,597","1,586","1,639","1,255","1,186","1,371",689,593,656,696,719,742,593
133,[P],    ENGLISHPAGE.COM,833,826,"1,150","1,154",992,553,937,662,349,561,674,713,586,553,588
134,[P],    SPISHY.RU,621,899,884,776,509,849,88,15,38,813,715,557,700,518,586
135,[P],    BIBLIOTEKAR.RU,"1,254","1,281","1,481","1,440",881,"1,647",893,676,447,671,805,813,875,789,584
136,[P],    MANSIONINGLES.COM,519,566,775,988,692,904,854,581,369,521,447,472,332,403,583
137,[P],    FAMOUSPOETSANDPOEMS.COM,866,785,981,"1,044","1,163","1,531",663,647,294,409,414,559,433,570,581
138,[P],    BIBILGI.COM,N/A,N/A,"1,327","1,868","1,558","1,333",798,812,458,479,760,733,912,761,571
139,[P],    HONEYWELL.COM,884,955,896,"1,048",872,"1,015",813,824,400,458,524,433,655,572,571
140,[M],    CODEGURU.COM,542,879,624,654,848,779,638,976,519,598,576,717,671,719,565
141,[P],    ACTUALICESE.COM,229,175,404,425,446,442,366,741,376,380,355,291,273,445,560
142,[P],    TRANSLATED.NET,745,737,972,"1,159",995,"1,017",727,303,186,244,376,426,475,548,556
143,[P],    CALCULATOR.COM,989,975,"1,143","1,247","1,215","1,042",814,718,386,581,531,489,508,576,555
144,[P],    BEST-LOVE-POEMS.COM,"1,254","1,195","1,238","1,056","1,130",914,"1,040",990,557,568,492,558,624,638,546
145,[P],    SCIELO.CL,"1,099",947,"1,374","1,859","1,712","1,500","1,474","1,090",647,752,833,839,576,472,545
146,[P],    DICOCITATIONS.COM,386,732,849,"1,055",879,762,802,841,398,563,543,581,677,677,543
147,[M],    COURSEWORK.INFO,538,827,887,989,672,724,474,384,188,451,599,671,475,681,537
148,[P],    KNOWLEDGERUSH.COM,N/A,638,"1,214","1,134",964,"1,051",957,826,483,549,643,615,437,512,528
149,[P],    NETPOETS.COM,989,"1,016","1,381","1,090","1,098","1,379",900,939,529,481,431,462,556,514,525
150,[P],    FREEDICT.COM,"1,421","1,506","1,453",905,"1,606","1,430","1,106","1,258",634,614,600,632,591,660,525
151,[C],    BIOLOGY-ONLINE.ORG,651,816,903,804,775,801,906,486,372,517,646,588,610,556,514
152,[P],    MAGENERATION.COM,617,603,565,168,118,78,118,411,405,390,392,196,441,472,511
153,[P],    MANAGEMENTHELP.ORG,501,708,804,721,990,968,994,627,385,302,458,505,538,553,505
154,[P],    CHEATHOUSE.COM,"1,190","1,071","1,455","1,872","1,450","1,298",786,545,288,519,594,714,594,669,500
155,[P],    SAIDWHAT.CO.UK,601,785,834,805,751,747,651,782,418,362,429,521,584,566,487
156,[P],    KWINTESSENTIAL.CO.UK,658,452,641,648,521,801,579,521,219,276,395,387,333,448,484
157,[P],    ACADEMON.COM,"1,045",949,757,"1,005","1,100",896,556,397,254,491,433,507,445,452,480
158,[P],    QURANEXPLORER.COM,379,545,734,785,760,780,815,833,748,774,556,347,492,498,477
159,[P],    WEBSTERS-ONLINE-DICTIONARY.ORG,"1,122",801,"1,026","1,206","1,478","1,219",742,792,466,480,487,513,529,542,468
160,[P],    ABBREVIATIONS.COM,471,562,654,700,734,740,599,659,344,347,506,541,450,511,464
161,[P],    NEWWORLDENCYCLOPEDIA.ORG,440,597,735,"1,008","1,034",722,478,564,291,461,574,513,501,444,461
162,[P],    ECHEAT.COM,819,593,"1,106","1,101","1,038",948,721,291,215,378,495,611,448,438,460
163,[P],    TRANSLATION-GUIDE.COM,621,795,745,884,925,776,714,901,349,429,481,498,497,455,457
164,[P],    BUSCALIBROS.CL,714,289,784,"1,142","1,091",879,360,368,565,594,526,430,300,349,456
165,[P],    QUID.FR,742,"1,236","1,107","1,421","1,369","1,333",928,"1,001",628,589,512,419,377,566,451
166,[P],    TOPPRODUCT.NL,564,759,705,482,541,715,607,737,424,386,430,452,460,445,435
167,[P],    ONELOOK.COM,"1,201","1,474","1,268","1,394","1,424","1,323","1,008","1,010",489,521,571,550,522,560,435
168,[P],    BNF.FR,763,825,927,"1,054",885,884,815,526,293,411,530,544,449,534,435
169,[P],    SEVGILIYE.COM,664,657,"1,357",815,578,493,548,560,289,283,233,240,397,330,428
170,[P],    ARTCYCLOPEDIA.COM,675,431,800,993,983,899,551,518,280,421,453,467,388,389,420
171,[P],    BIREME.BR,547,647,892,"1,694","1,646","1,683","1,882","1,225",556,774,746,743,427,390,417
172,[P],    NOLO.COM,684,"1,178","1,297","1,091","1,301",937,816,"1,090",413,375,328,295,320,467,416
173,[P],    MYDICT.COM,517,455,677,664,619,757,889,794,550,489,438,567,458,527,416
174,[P],    ASKOXFORD.COM,904,793,955,"1,052",958,911,839,634,390,486,535,507,475,495,414
175,[P],    POETS.ORG,601,790,818,713,"1,117",747,388,415,178,282,299,282,284,370,414
176,[P],    SACRED-TEXTS.COM,767,562,608,899,651,699,549,577,328,327,475,378,437,429,403
177,[P],    QUECHOISIR.ORG,639,569,585,680,420,450,451,522,271,303,293,486,506,430,400
178,[P],    ARKITERA.COM,795,704,"1,173","1,458","1,313","1,225",968,963,464,409,518,512,603,493,396
179,[P],    FOOTNOTE.COM,"1,116","1,232",957,"1,131",388,734,833,725,403,404,371,425,311,544,390
180,[P],    DEFINICION.ORG,719,748,564,681,"1,229","1,094",937,305,469,499,501,365,200,246,390
181,[P],    U-S-HISTORY.COM,554,563,304,700,525,416,225,184,107,287,286,341,338,332,387
182,[P],    UNIVERSALIS.FR,961,"1,168","1,106","1,101",887,773,583,293,156,336,477,461,454,434,386
183,[P],    AIES.CN,"2,297","2,272","2,314","1,796",783,"1,183","1,798","2,095",670,865,970,759,607,633,381
184,[P],    EGO4U.DE,706,589,704,"1,031",633,809,593,309,177,372,341,482,395,336,379
185,[P],    ABCPEDIA.COM,494,490,739,878,649,384,670,539,303,395,360,357,296,325,377
186,[P],    ZENO.ORG,648,580,780,955,879,681,596,603,286,383,356,429,450,423,376
187,[P],    WWWW4.COM,478,375,411,985,"1,026",889,569,373,255,480,400,364,372,268,376
188,[P],    OSZK.HU,822,760,646,614,506,460,388,317,237,369,457,601,508,516,375
189,[P],    DICTS.INFO,620,748,900,915,788,767,859,705,388,358,469,432,422,440,373
190,[P],    MOLWICK.COM,226,277,665,688,502,596,562,291,263,344,321,309,236,276,371
191,[P],    ABIPUR.DE,683,732,745,"1,010",594,901,643,247,136,372,323,464,322,365,371
192,[C],    BOOKFINDER.COM,660,811,942,"1,015",978,865,669,653,360,352,376,296,330,342,365
193,[P],    GOGEN-ALLGUIDE.COM,265,248,676,637,589,236,276,306,252,282,265,297,259,453,364
194,[P],    ALL-SCIENCE-FAIR-PROJECTS.COM,632,"1,130",843,853,688,563,127,195,141,295,334,389,389,536,362
195,[P],    SAPERE.IT,639,654,738,940,631,571,462,397,180,346,437,386,304,405,358
196,[P],    INFOVISUAL.INFO,601,721,919,"1,165",901,823,632,512,363,379,482,439,355,404,356
