
2015-01,399765,10.
2015-01,2625,12.
2015-01,8,13.
2015-01,19688,14.
2015-01,114,15.
2015-01,1302,17.
2015-01,102,18.
2015-02,494069,10.
2015-02,2980,12.
2015-02,6,13.
2015-02,23931,14.
2015-02,78,15.
2015-02,3300,17.
2015-02,329,18.
2015-03,588497,10.
2015-03,2914,12.
2015-03,4,13.
2015-03,20169,14.
2015-03,110,15.
2015-03,2734,17.
2015-03,492,18.
2015-04,944048,10.
2015-04,9638,12.
2015-04,82,13.
2015-04,19459,14.
2015-04,526,15.
2015-04,2861,17.
2015-04,732,18.
